ward_preci,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
0205,7107167.630057803,9581560.693641618,11394195.402298851,13333237.54789272,17844597.701149426,15994760.994263863,16067600.0,13576584.905660378,13898509.433962265,13926188.679245284,14905507.518796992,15527819.54887218,16540394.736842105,17862546.8164794,18298689.13857678,19393594.040968344,26150778.398510244,27203233.085501857,29246485.740740743,32799394.852941178,33936457.5367647,34235189.39670932,38310419.63963964,36430351.3464991,34810485.86762075,32868827.98573975,31879026.455026455,32705416.578483246,33702552.787456445,35385004.52961673
0114,24799595.967741936,26385000.80645161,29966653.225806452,28540120.967741936,36133427.41935484,33099314.51612903,33278588.70967742,28273790.322580647,32631693.548387095,28898225.80645161,30347379.032258064,30947096.774193548,32788669.35483871,32180645.16129032,32774516.129032258,33676330.64516129,37784435.48387097,39517096.77419355,40831514.0562249,49987520.08032128,50330622.89156626,53860438.24701195,64916061.75298805,61811228.28685259,59140320.3187251,54765137.84860558,54735936.25498008,54949527.55905512,59320826.77165354,63748307.08661418
1713,10315235.180055402,15809723.756906077,18478342.541436464,22889198.895027623,30113140.49586777,27155082.41758242,26978196.721311476,22973852.459016394,21005464.48087432,20460290.237467017,19946246.719160106,20648005.24934383,20939659.685863875,20915942.408376962,21174712.041884817,22242853.40314136,26442507.049608354,27552950.652741514,29119321.409921672,37170838.461538464,37638871.88328912,41545720.833333336,48326768.229166664,46054691.4507772,43376174.16020672,40923995.86563308,40706311.36950904,41214612.40310077,44082680.87855297,45946379.89690722
1712,5973580.645161291,7449967.741935484,9055193.548387097,11111838.709677419,16096129.032258065,15535225.806451613,15546290.322580645,13980193.548387097,17028935.48387097,16585548.387096774,16411838.709677419,16522870.967741935,16511548.387096774,17028064.51612903,17614806.451612905,18272161.29032258,21284870.967741936,22437580.64516129,24637548.387096774,32264500.0,33221103.225806452,35964880.64516129,40810106.451612905,39454293.548387095,35321538.70967742,31843739.032258064,31268747.741935484,31236422.903225806,31342036.451612905,32598607.419354837
1711,5040864.197530864,6696419.75308642,8090555.555555556,9991234.567901235,16253271.604938272,16195246.913580246,16057777.777777778,14822222.222222222,13043292.68292683,12398170.731707318,12101707.31707317,12433658.536585366,12550853.658536585,13423231.707317073,13760670.731707318,14555487.804878049,19017073.17073171,19703536.585365854,21995121.951219514,30283292.68292683,33024565.85365854,36038775.0,41083780.487804875,38869418.29268292,32804304.87804878,29835853.658536587,29534268.292682927,29673658.536585364,30463242.68292683,31417207.31707317
1710,6564127.659574468,8734212.765957447,10222808.510638298,12609957.446808511,16639744.680851065,12635116.772823779,12772796.61016949,11939131.355932204,12941788.617886178,12482093.49593496,12830447.154471545,13172753.036437247,13288299.5951417,13277105.263157895,13542825.651302606,14233306.613226453,17365800.0,18642828.685258966,20171414.34262948,27451208.8,28915868.263473053,30200825.54027505,36641638.11394892,36452266.60117878,30378364.440078586,26453409.626719058,26182496.66011788,26140506.48330059,26970415.459882583,28098615.459882583
1714,6163298.167539267,7888481.675392671,9587277.486910995,11530261.780104712,15659686.684073107,15438172.32375979,15599948.320413437,13941131.105398457,12828586.118251927,12546863.753213368,12795424.164524421,12947051.282051282,12950948.717948718,13253928.57142857,13855279.187817259,14585898.734177215,17656000.0,18555645.56962025,20240580.808080807,27565937.30964467,28554958.121827412,31055823.115577888,37030077.55610973,35869228.53598015,34971569.7044335,33838069.950738914,32883744.33497537,33155216.256157637,34548831.280788176,35758922.906403944
2109,158685575.5725191,179281628.78787878,197181366.66666666,234450760.6060606,293022884.8484849,149881893.93939394,98125606.06060606,137402406.0150376,167498059.70149255,165876417.91044775,179067164.17910448,180588731.3432836,185906940.29850745,196063805.97014925,198512164.17910448,204675597.01492536,226789817.16417912,236575590.29850745,234037244.02985075,252260332.57575756,251422468.1818182,253571829.1044776,307543318.6567164,307420081.3432836,415899558.2089552,390578880.5970149,393761894.7761194,400081587.3134328,365268445.52238804,400260855.2238806
0206,7896587.846481876,10673689.727463312,12717229.166666666,14915375.0,20538132.780082986,18483858.921161827,18735020.661157023,16368971.193415638,14947248.459958931,14965655.737704918,16311311.475409836,16869329.268292684,17900222.672064777,19723987.854251012,20441477.73279352,22143056.68016194,29514959.677419353,30424778.225806452,32344998.99396378,35369812.24899598,36577910.2,38398545.10978044,43246461.27744511,41592717.89264414,40428839.08730159,38081564.15841584,37504803.74015748,38042005.31496063,39182460.03937008,42365596.070726916
0207,72087186.00368324,37258037.6146789,41221648.35164835,48625784.67153285,59403321.89781022,37120564.66302368,38302396.551724136,34705017.24137931,35008433.73493976,34712306.368330464,35751572.64957265,36994888.88888889,38545247.01873935,37691604.72972973,40670067.11409396,43869916.2479062,58969110.350584306,59357878.20299501,59276495.51282051,62544991.461412154,64117067.48768473,68140025.90837283,75443557.88643533,76235798.26771654,76657199.8427673,72641912.46105918,73481914.17445482,74998517.13395639,77034677.13841368,78637369.8289269
0204,9574863.605442178,14208605.442176871,16569355.93220339,19428197.278911564,23411355.93220339,41292542.37288135,41341898.30508474,35064966.216216214,40564121.62162162,40583986.48648649,42472939.18918919,44775723.90572391,46487070.70707071,49288120.805369124,49889429.530201346,48206040.26845638,53610029.333333336,56513455.81395349,57297503.986710966,51619137.79264214,52771881.333333336,66638095.765472315,73512739.73941368,70280986.40776698,68319491.26213592,64968995.79288026,64643979.93527508,65139566.01941747,69214022.75641026,75130193.92971246
1408,6443962.264150944,8202754.7169811325,9516490.566037735,11442679.245283019,15817169.811320756,16666867.924528303,16666165.413533835,16919285.714285713,15828947.368421054,15334511.27819549,15481240.60150376,15741278.195488721,15819548.87218045,14646052.631578946,15073458.64661654,26842472.324723247,31976801.470588237,33982416.176470585,35995202.93040293,47724654.54545455,50974872.72727273,57370561.5942029,88469676.8115942,88290420.99644127,86004874.0213523,80592582.91814947,90894340.21352313,91333004.27046263,94658792.5266904,96688922.06405693
0202,141883947.36842105,201494561.40350878,170282069.4214876,198352380.32786885,276092502.85714287,255164574.2857143,261453123.40425533,190879379.31034482,182153809.52380952,173667094.5945946,189122905.4054054,189929066.66666666,208113642.38410595,228885231.78807947,232122384.10596028,250316357.61589405,289488178.80794704,293293414.9700599,303587479.1666667,350908408.5365854,354795564.63414633,391945432.35294116,483303506.9364162,488965156.5714286,492707202.28571427,498299869.14285713,492577556.25,502852631.25,554832371.0227273,594177677.9661016
0203,12877342.657342657,15698796.296296297,18669792.147806004,22543954.022988506,27864781.609195404,24879633.027522936,24867866.972477064,22655848.62385321,20933050.458715595,20926628.440366972,23069059.633027524,24693926.94063927,26864726.02739726,31777009.132420093,32293561.643835615,33176369.8630137,42907339.63553531,45605645.785877,49893897.26651481,54393594.533029616,57497900.45558087,59447478.58769932,64717920.27334852,62889850.113895215,60665242.14123007,56509710.47835991,55876230.523917995,56375533.712984055,57675287.75510204,61216145.35147392
0201,30338677.177177176,37541253.731343284,40967160.12084592,49441359.516616315,59754957.925072044,39988735.63218391,39592257.14285714,34686073.44632769,31762853.18559557,31549612.18836565,32551092.896174863,33558278.68852459,35296912.568306014,40170377.358490564,39654278.2152231,40678687.664041996,50616738.75968992,55092473.12661499,58214716.834170856,69570983.71501273,73279592.36641221,77603265.16290727,86576141.54228856,88453571.64179105,90056294.33497538,84786187.10462287,82055262.07729469,82908278.74396135,86578632.38770686,97449213.28671329
1403,9230912.86307054,11864190.871369295,14301369.294605808,17394647.302904565,22614481.32780083,20013692.94605809,20019294.60580913,18768132.780082986,35789128.630705394,35923195.02074689,37138589.21161826,37548796.68049792,37932863.07053942,38009626.556016594,38495809.128630705,39774149.37759336,42549571.90082645,43530688.84297521,43481592.14876033,54300859.13043478,55463696.08695652,50245095.04132231,61013136.77685951,60048945.45454545,65756607.85123967,56047626.44628099,54558810.74380165,54525456.19834711,54531859.91735537,59852154.54545455
1402,8920747.126436781,10626375.176304655,12157884.344146686,14613497.884344148,20179802.538787022,10627046.41350211,10690520.393811533,10424684.431977559,14923506.311360449,14444055.944055945,14351650.34965035,14553090.909090908,14627524.475524476,15011617.852161786,15337238.493723849,15766875.871687587,18163403.068340305,18827776.46239554,21179253.48189415,26926831.950207468,29024556.70816044,30575130.55181696,37560309.54301076,36896499.05913979,31706477.852348994,27367366.30872483,26698351.140939597,26758989.395973153,28119223.22147651,29510561.930294905
1401,7082034.384858044,8947965.299684543,10102760.25236593,11952728.706624605,15881132.075471697,14025595.611285266,13993369.905956114,14061053.459119497,20518291.536050156,20219561.128526647,20271818.181818184,20618557.993730407,20597272.727272727,18994811.912225705,18971426.332288403,19466093.75,22743069.11076443,23998886.44859813,25091203.053435113,33236464.6875,35228761.875,34141702.69058296,40677872.5,39096829.19075145,41491272.740113,35229011.09550562,35264537.69123783,35509093.04589708,36266719.7496523,38819091.51599444
1407,5782616.77852349,6676879.194630872,7986073.825503356,9427449.66442953,13722348.993288592,12882617.449664429,13697315.43624161,13145544.217687074,12196296.296296297,11937181.208053691,11581750.841750842,11928523.489932885,12126375.838926174,12411476.510067115,12739026.845637584,14040973.154362416,16173926.174496645,17312922.818791945,19561214.765100673,27593397.643097643,30076078.78787879,33844898.32214765,41369004.026845634,41214746.644295305,36340019.463087246,32143058.389261745,31247790.268456377,31243292.617449664,32297073.825503357,35431393.2885906
1406,4857928.571428572,6401392.857142857,7738035.714285715,9531107.142857144,13794214.285714285,11276357.142857144,11333500.0,11496857.142857144,11431714.285714285,11069035.714285715,10930531.914893618,11017907.80141844,11037375.886524823,11657553.191489361,11847781.690140845,12409190.14084507,15085094.46366782,16109534.948096886,18643728.02768166,24942179.93079585,26977618.55670103,28525831.058020476,35265390.44368601,34524141.63822526,29441628.13559322,24910088.813559324,23890954.237288136,24204144.40677966,24696231.86440678,27051746.77966102
1405,4657619.047619048,6035682.53968254,7212031.746031746,8862974.683544304,13130158.227848101,12544050.632911392,12620411.392405063,12139113.924050633,13043911.67192429,12613564.668769715,12523249.211356467,12693312.302839117,12297350.157728707,12069369.0851735,12268679.245283019,13183426.791277258,16008361.059190031,17653897.81931464,19740061.919504642,26655566.771159876,28217977.881619938,30971461.963190183,37896795.10703364,36400003.05810398,29524123.547400612,26199298.77675841,25996474.923547402,25975143.119266056,27117373.088685017,28856019.877675842
1404,4702322.404371585,5850965.147453083,7021313.672922252,8487345.844504021,12289544.235924933,11938930.481283423,12106096.256684491,11432546.916890081,10364117.647058824,9967967.914438503,10271604.278074866,10538475.935828878,10649411.764705881,10341493.333333334,10488186.666666666,11208693.333333334,13515322.16358839,15006139.841688653,17006039.841688655,23159026.455026455,24589632.804232806,27755748.812664907,33495076.64041995,33353585.03937008,27905195.538057745,24892469.816272967,24555001.82767624,24696132.898172323,25373698.69451697,27590676.501305483
0109,9182926.932084309,9589625.292740047,10963559.718969556,12994683.840749415,15164707.259953162,15086065.573770491,15061733.021077283,13073442.62295082,11425831.38173302,10770351.288056206,11241748.251748253,11550023.20185615,11289466.357308585,12376798.143851507,12927030.162412994,13563642.691415314,19799350.348027844,21439953.5962877,24087966.357308585,32752099.76798144,34950923.43387471,37570465.19721578,41231503.712296985,39903080.97447796,31662593.735498838,28891040.371229697,27694095.833333332,27736204.62962963,30571153.472222224,32725323.37962963
0108,8109462.863534676,11225771.812080536,13321026.785714285,16127299.107142856,21221629.464285713,20251584.82142857,20260558.035714287,17155844.444444444,21758203.99113082,21140133.037694015,21782128.60310421,22256430.155210644,22140376.94013304,21454700.66518847,21921219.51219512,23812549.889135256,28138035.3200883,29904421.633554082,31970385.209713023,41729543.70860927,43635785.494505495,48872869.89010989,54562302.417582415,53338885.27472527,45311049.67177243,42484904.37636761,41465248.79649891,41464084.46389497,41984439.9132321,45246580.9110629
0508,61977637.758112095,101481651.91740413,116947845.42772861,142634512.09439528,164978436.5781711,103861032.44837758,111531173.02052785,109605865.1026393,95247478.0058651,92278504.39882699,77926950.14662756,80608274.85380118,87922748.5380117,112752368.42105263,113731812.86549708,120943790.08746356,165358250.72886297,173995944.606414,178085781.6860465,178757117.31343284,182511029.5522388,189929560.57971016,209214625.79710144,220873295.942029,237559621.9653179,223611633.2369942,221739269.0751445,231883164.7398844,253760750.57803467,271663656.6473988
0105,4780045.124716553,7131405.89569161,8414376.41723356,9773659.090909092,14469501.133786848,14084547.511312217,14095810.81081081,11684617.117117116,11429909.90990991,10836734.234234234,11051599.0990991,11229481.981981982,11007747.747747747,10828085.585585585,10980422.222222222,11534823.008849557,15928805.530973451,16210502.637362637,18615403.736263737,28725315.673289184,30245912.253829323,32981240.780911062,38245025.32467532,36878597.62931035,29928838.79310345,26811482.580645163,25622873.11827957,25898194.408602152,24561976.129032258,26678028.387096774
0104,10087668.203883495,12878131.067961166,15095097.087378642,16950802.91970803,22041310.67961165,18454721.549636804,18862033.898305085,17892832.92978208,17472705.314009663,16695265.700483091,16538091.787439613,16741014.492753623,16928188.4057971,17588840.579710145,17776135.26570048,18232077.29468599,21862069.806763284,22931421.68674699,24365660.240963854,32463799.019607842,33006483.088235293,35844755.84725537,43194851.3064133,42933598.09976247,39498460.095011875,35637445.60570071,34173334.679334916,34651089.07363421,35995691.211401425,38748085.03562945
0107,8310749.583333333,10656729.166666666,12157252.066115702,14752830.578512397,19968615.70247934,17061590.90909091,17106095.041322313,14796074.38016529,18719235.537190083,18217933.88429752,18576529.77412731,18904928.13141684,18661498.973305956,17631252.56673511,18032494.887525562,18636094.069529653,22501616.768916156,24041916.973415133,26274193.047034767,34470467.01030928,36740695.87628866,39620520.0,43874115.47861507,42669261.50712831,35549558.85947047,32584315.88594705,31447685.743380856,31488430.142566193,32002605.906313647,34347122.606924646
0106,5847240.3651115615,7834523.326572008,9158722.109533468,11570488.798370672,15652672.064777328,15357429.14979757,15302666.666666666,13795151.515151516,16319839.034205232,15765975.855130784,16049356.136820925,16305000.0,16086626.506024096,15879477.911646586,16416445.78313253,18193433.734939758,21812883.734939758,22825458.0,24612958.0,32253521.01010101,34222054.94949495,36898805.6,38512927.74451098,37480227.94411178,32274341.31736527,29326377.045908183,28254786.02794411,28369864.071856286,28709538.123752493,31376530.538922157
0101,160926899.75429976,133316191.64619164,22580399.52267303,26780955.79450418,33423138.424821,33040990.93078759,32018667.14285714,40278024.142011836,56016599.52606635,55602224.85207101,53665059.10165485,53335164.705882356,54592124.41314554,53766232.3943662,55760492.379835874,56217953.21637427,79228258.76168224,80575069.88372093,81385175.78215528,91985337.80630106,93511920.02328289,119416700.68965517,125412001.94508009,124669572.83105023,120755881.16438356,117886073.12072892,116811822.52559727,116765394.76678044,117099096.37599094,119710851.01580136
0103,8153033.252427184,10716432.038834952,12302281.553398058,14769490.291262137,19224285.714285713,15626658.595641647,16689156.626506025,16347638.554216867,15189040.767386092,14712470.023980815,13842494.004796162,14123956.834532375,15404940.04796163,15790575.539568346,15949808.612440191,16467352.245862884,20990236.406619385,22463498.817966904,23990952.718676124,32196375.886524823,33935010.46511628,37254441.39534884,43453510.779816516,42392591.74311927,48354972.311212815,46175686.95652174,44820845.90909091,45647856.13636363,47788615.45454545,56624822.072072074
0102,7849171.942446043,10496978.417266186,12295827.338129496,14913453.237410072,18740827.338129498,17417841.726618703,17243561.151079137,14402553.956834532,17440287.76978417,17044748.201438848,16615179.856115108,16983201.43884892,17015503.5971223,17000107.52688172,19078428.57142857,20210250.0,24664321.42857143,26456392.85714286,28080146.42857143,37630430.71428572,39123493.571428575,42703447.85714286,47904982.14285714,46510720.84805654,44241855.123674914,40976441.69611307,39340446.99646643,39296827.91519435,39457925.441696115,42946275.265017666
0905,15155807.520325202,16790884.14634146,18279604.462474644,19680273.8336714,24162095.141700406,12748995.983935744,12964899.598393574,15307208.835341366,54241895.161290325,52364677.1037182,52524882.8125,52743886.71875,52578073.92996109,52844357.976653695,53031381.322957195,53934766.53696498,57691743.410852715,58943216.08527132,60507422.48062015,65605555.9223301,65837927.079303674,66717144.801512286,71586382.05128205,73259084.12408759,72782491.98542805,68072217.73049645,68907542.63431543,71419161.87175043,76420913.49480969,78444446.71280277
0904,12395160.930232558,20713860.465116277,21845581.395348836,23732744.18604651,26808790.69767442,27674027.777777776,32770138.248847928,30928823.529411763,28602869.955156952,28223318.777292576,28785000.0,37053189.655172415,38609700.854700856,36065504.201680675,45427899.15966386,41733067.22689076,48858099.58677686,61679753.086419754,60971463.414634146,70630583.6734694,71378544.48979592,83566562.5498008,97256455.7312253,98342940.31620553,146013054.54545453,140539940.15748033,169455521.25984251,170926108.66141734,175325833.46303502,187288831.51750973
0901,32053263.19018405,37881533.74233129,41191656.44171779,45572883.435582824,53525337.42331288,49018650.306748465,44506871.16564417,48622926.82926829,62914024.3902439,62866036.585365854,65244939.02439024,66450914.63414634,69495975.6097561,76415304.87804878,74757380.95238096,80222797.61904761,94043553.21637426,105431368.42105263,102003590.64327486,119098366.86390533,115390666.66666667,120891552.02312139,131445182.65895954,132386227.16763006,133536513.29479769,120728802.8901734,119046637.57225433,120319171.26436782,136704837.93103448,149661783.90804598
0903,18503875.08650519,23978650.51903114,26350553.633217994,29990726.643598616,33878442.90657439,39265310.344827585,41472646.04810996,25796561.40350877,24282802.76816609,27108287.671232875,30294829.93197279,33454711.86440678,35904983.16498317,35643367.00336701,35976969.696969695,42867959.866220735,52050387.0,58459775.666666664,54554569.0,70443918.77133106,71061472.3549488,77190374.0,86812075.4152824,87032756.47840531,86097330.23255815,84231766.44518273,75292764.45182724,77251568.10631229,79830206.97674419,97644577.07641196
0902,12233156.965944272,17972383.90092879,20913188.854489163,24612662.53869969,29357894.736842107,31567739.938080497,31738018.575851392,26767863.777089782,25951183.80062305,26428672.83950617,28204783.950617284,29059876.543209877,30142561.728395063,34515432.09876543,34050430.76923077,34962553.84615385,46794390.49079755,48551597.6119403,50123485.07462686,55866400.92307692,55978576.615384616,58095533.53115727,65272913.48973607,63205235.19061583,64344129.3255132,63272597.07602339,61466321.34502924,62190907.60233918,66240618.12865497,69666192.10526316
0608,6740145.614035088,12747748.830409357,12638713.450292397,15457573.099415205,20841652.173913043,20935433.52601156,20345520.23121387,17400664.73988439,16430028.901734104,16014884.393063584,16931184.971098267,17216127.167630058,17654942.19653179,18735664.73988439,19343901.734104045,20829364.16184971,27690817.919075146,29902222.5433526,32751008.67052023,41253160.458452724,42838413.18051576,43614550.716332376,49184882.85714286,46182072.571428575,43491981.76638176,40942480.05698006,40198518.518518515,40401437.32193732,42049813.39031339,44170626.78062678
1413,3618875.0,3737031.25,4648625.0,5719875.0,8859688.47352025,8768923.076923076,8877323.076923076,8704984.615384616,7930369.230769231,7430861.538461538,7430492.307692308,7803292.307692308,8349200.0,7948800.0,8235292.307692308,8601138.461538462,10963486.23853211,12096250.0,13615887.195121951,19295957.44680851,20330622.796352584,22637748.484848484,26552654.237288136,26025695.23809524,21425285.154061623,18562303.36134454,18537504.48179272,18197048.7394958,18889287.11484594,19928394.397759102
0510,57504310.6870229,73975757.57575758,83423295.45454545,89320113.63636364,102538371.21212122,97997045.45454545,97289172.93233083,76039210.5263158,67716104.86891386,66708352.059925094,69772209.73782772,73517350.74626866,79207126.86567163,88064850.74626866,90068768.65671642,99537388.05970149,133211060.07462686,155984845.52238807,156665434.3283582,186524898.8764045,179439755.4307116,186063684.8148148,216499760.37037036,227947945.55555555,311698572.962963,296779236.6666667,287238914.8148148,290386279.2592593,314746034.3173432,326333729.5202952
2208,23165836.575875487,35310700.38910506,37861284.04669261,44479143.96887159,54597003.891050585,26153463.035019454,26331828.793774318,23420505.836575877,27258217.054263566,26971162.790697675,28433914.72868217,28914153.846153848,31660153.846153848,32855807.692307692,34225153.84615385,35305461.25461254,44403706.64206642,43311830.258302584,46605077.49077491,55972509.225092255,57942730.627306275,86640743.72759856,97710663.08243728,94442956.9892473,83945607.14285715,80123323.21428572,81965178.57142857,83604178.57142857,90819774.64285715,95663131.07142857
2020,10655864.197530864,13267427.983539095,15207926.078028748,17985676.229508195,24962090.163934425,23290450.81967213,23300819.672131147,19559098.360655736,19337418.032786883,19544528.68852459,20911659.836065575,21783026.584867075,22066341.463414636,23691217.038539555,24530628.803245436,25540851.926977687,31946916.835699797,34139574.03651115,37461217.03853955,44843319.83805668,46909858.58585858,48583895.58232932,52481124.497991964,50264267.87148594,49847196.787148595,48400301.20481928,48038733.73253493,48408362.4750499,51073493.01397206,52586234.331337325
0407,55646503.25203252,71662338.70967741,78581680.0,91793840.0,109638080.0,91108800.0,90019600.0,70749600.0,65270720.0,64919520.0,68369760.0,71199920.0,77160640.0,83702000.0,84468640.0,102488480.0,136260960.0,148520159.2,148248159.2,178002058.06451613,176252575.0,199344892.0,222303836.8,232582985.6,277650703.2,259779891.2,238004646.4,246042579.2,262153614.4,292420454.4
1009,16571295.681063123,18228438.53820598,20967508.30564784,24848604.651162792,31991096.34551495,31496079.734219268,31369700.99667774,33210033.222591363,32952624.58471761,32211650.165016502,33572631.578947365,34003618.421052635,33588289.473684214,33513684.210526317,33962796.05263158,35405328.94736842,44027124.18300653,46962091.50326797,49161437.90849673,58495811.68831169,59079642.85714286,62515918.83116883,71904501.62337662,70623018.44660194,66040886.94267516,62808622.29299363,63009477.070063695,63827243.63057325,67757829.61783439,73674231.54574132
1008,47481813.02325582,66088744.18604651,72937813.95348836,87111069.76744185,105457116.27906977,64137802.69058296,62352857.14285714,64355418.502202645,66419166.666666664,66184956.14035088,64332456.14035088,64783464.9122807,66147894.7368421,65976008.77192982,66311622.80701754,67143896.10389611,78250735.93073593,88152781.38528138,85748448.27586207,103885086.20689656,105891092.6724138,114766419.74248926,140763369.91525424,140741762.44725737,144950342.19409284,148663146.63865545,150564527.31092438,155886071.42857143,172111063.86554623,186224976.47058824
1007,6121853.370786517,8345617.97752809,9878539.325842697,12234269.662921349,17476201.117318437,20133715.846994534,23405409.836065575,22093551.912568305,19502204.30107527,19156236.559139784,20730802.139037434,21348502.67379679,21723743.315508023,25558342.245989304,26067700.534759358,28801016.04278075,35387089.94708995,40376819.89528796,42032617.801047124,56504413.61256544,70424722.513089,78173462.30366492,91826661.2565445,92350071.28205128,84569025.12820514,77445164.79591836,79291933.6734694,81060198.97959183,87061974.61928934,97393645.68527919
1006,4040881.932773109,5450084.033613445,6589581.589958159,8137656.9037656905,12383500.0,14457407.407407407,12675204.918032788,11713524.590163935,10542131.147540983,9822845.528455285,10323983.739837399,11093815.261044176,11088955.823293172,12815737.051792828,13221752.988047808,13546294.820717132,16977430.830039527,18706289.328063242,20966172.33201581,29791487.747035574,29950249.2481203,47626462.361623615,56945268.864468865,56060814.65201465,49453471.06227106,47228898.540145986,47675514.59854015,47442747.44525547,53336772.99270073,57424672.72727273
1005,17364242.424242426,21097052.341597795,23937741.046831954,28869038.46153846,38332528.571428575,22423846.153846152,20648273.97260274,14670054.794520548,12893196.721311476,11755177.11171662,11871389.645776566,11860708.446866484,11180190.217391305,11107554.347826088,11672112.29946524,12622272.727272727,17165989.304812834,19421897.435897436,23133675.191815857,33021687.97953964,34446484.84848485,37351141.41414142,41082432.16080402,40416017.5879397,59763479.89949749,57623699.01234568,57259919.901719905,60244887.96068796,65777560.0,73215388.29268293
1004,43388234.705882356,51320470.5882353,53786000.0,56914823.52941176,64686235.294117644,21906411.76470588,22309235.29411765,59194411.76470588,53563941.176470585,53171647.058823526,57404235.294117644,59432470.5882353,61973176.47058824,61647705.88235294,66436411.76470588,69442235.29411764,81378823.52941176,91106352.94117647,84163411.76470588,108816705.88235295,108826117.64705883,116174792.98245615,127431480.23255815,127712093.60465117,133627108.72093023,217407453.14285713,219429888.0,225421195.42857143,243666571.42857143,295346126.5536723
1003,7558741.4965986395,11146542.372881357,13378067.79661017,16248851.35135135,22154194.630872484,18794530.20134228,18771006.711409397,18606644.295302015,18374597.31543624,17942281.879194632,19137986.57718121,19530469.79865772,19365167.7852349,19410201.342281878,19687718.120805368,20587953.02013423,26295369.12751678,29859901.333333332,34184422.333333336,50505515.54054054,53713571.283783786,58382955.333333336,70181877.33333333,66444932.0,69414226.33333333,66460231.666666664,68589709.27152318,72814616.55629139,79054312.87128712,86717133.66336633
1002,3583998.095238095,6240571.428571428,7939428.571428572,10098190.476190476,15729619.047619049,15373619.047619049,15476759.25925926,14296574.074074075,12713888.888888888,12179537.037037037,12447314.814814815,12785833.333333334,12823981.481481481,12024814.814814815,12359074.074074075,13082454.545454545,22019553.57142857,24783214.285714287,26354464.285714287,36693125.0,38024553.571428575,41694001.78571428,49341324.10714286,48696036.60714286,49505380.35714286,46269875.438596494,49493478.07017544,54053447.368421055,59099307.01754386,64368500.0
1001,61620492.59259259,47532345.67901234,51764074.074074075,70830740.74074075,80655432.09876543,69057654.32098766,70864074.07407407,68991481.48148148,98729629.62962963,98053333.33333333,82868271.60493827,84476666.66666667,87055555.55555555,85402592.5925926,86049753.08641975,86840439.56043956,101852307.6923077,105615531.91489361,103754468.08510639,118592659.57446809,117769723.40425532,150888526.31578946,270083778.94736844,264306526.31578946,230582315.78947368,234033842.10526314,238231509.47368422,254440347.91666666,283393757.2916667,313317833.3333333
1908,11463969.465648854,14355719.696969697,16871716.41791045,20221417.91044776,26248880.597014926,25653880.597014926,25841119.402985074,22650000.0,20242804.428044282,19859010.98901099,21115054.945054945,22410695.970695972,23888608.05860806,26022857.14285714,27867289.377289377,28913905.10948905,35647897.810218975,37171554.744525544,40635547.44525547,48148605.83941606,49117846.71532847,52845905.10948905,58396335.40145985,56589983.576642334,52907228.46715328,52736937.95620438,52268310.2189781,52934034.67153285,54877096.35036496,58249548.175182484
1909,11051511.111111112,13872444.444444444,15761822.222222222,18374488.888888888,23555022.222222224,25473422.222222224,22458533.333333332,20003080.35714286,18331111.111111112,17857422.222222224,18718933.333333332,19547911.111111112,21075644.444444444,23157422.222222224,24743688.888888888,25457155.555555556,31043600.0,32307777.777777776,35002666.666666664,43934582.222222224,44607995.55555555,47603177.777777776,52075373.333333336,49811255.55555555,46296068.88888889,49143751.11111111,48783453.333333336,48603420.88888889,50159311.11111111,52832875.55555555
1906,5960077.922077922,10303015.064935066,12715714.285714285,14643359.173126616,18829201.030927837,18783608.24742268,20381262.88659794,19041439.588688947,16793324.873096447,16065162.90726817,17104185.46365915,17419751.861042183,18946386.13861386,22069900.99009901,23336039.603960395,24143886.13861386,29123260.340632603,30612470.944309928,32352965.144230768,39212035.97122302,39027263.571428575,41780832.941176474,47709550.823529415,45946725.99531616,44331039.72286374,42010341.33949192,41725296.304849885,41669037.644341804,43264834.180138566,45518914.28571428
1907,11496859.344894027,16820403.846153848,19385846.153846152,23550326.923076924,31007096.153846152,30593557.692307692,31222739.463601533,33406711.281070746,29595866.666666668,29278330.170777988,25493889.943074003,25648563.327032138,25838279.7731569,26435992.43856333,26845834.896810506,26840672.897196263,33505381.75046555,34162772.64325324,35720645.75645757,47238103.13075507,48198896.50735294,54281497.44525547,65969961.09090909,64649253.539019965,72327268.36363636,71184442.10526316,71696180.67978533,72322406.0822898,76526423.52941176,79036253.91459075
1904,5838985.835694051,8406977.401129944,10436910.11235955,12422752.808988765,17627724.719101124,17236302.521008402,17018805.555555556,16064361.111111112,14023415.977961432,13512054.794520548,14178876.712328767,14447808.219178082,15255000.0,17783395.721925132,18505943.15245478,19418794.871794872,23243696.96969697,24862676.767676767,27001691.91919192,34014464.32160804,34645440.954773866,36553095.12195122,41434891.46341463,38790656.34146342,36934260.04842615,35329979.90430622,34455224.5823389,34657596.18138425,35743008.59188544,37973127.92362768
